data_type,collector,purpose
UNSPECIFIED_DATA,we,
billing datum,we,
collect personal information,we,
contract datum,we,
cookie / pixel tag,Google,
cookie / pixel tag,we,
datum you submit to site,we,
email address,we,
identification datum,we,
information about you,government official,
information about you,private party,
information about you,we,
person name,we,
personal datum inputte in service,we,
personal information,UNSPECIFIED_ACTOR,
personal information,epignosis,
personal information,sub,
personal information,we,
preference,we,
sensitive information,we,
subscription plan,we,
